Date,Open,High,Low,Close,Adj Close,Volume
2021-12-20,62.070000,62.220001,61.349998,61.970001,61.268761,1205600
2021-12-21,62.669998,63.599998,62.560001,63.139999,62.425518,935400
2021-12-22,63.070000,64.019997,62.759998,63.509998,62.791332,1162300
2021-12-23,63.230000,63.740002,63.099998,63.250000,62.534275,504800
2021-12-27,63.580002,64.269997,63.250000,64.010002,63.285675,599700
2021-12-28,64.180000,64.660004,63.779999,64.139999,63.414204,675500
2021-12-29,63.790001,64.000000,63.270000,63.880001,63.157146,821600
2021-12-30,64.610001,65.320000,64.129997,64.709999,63.977753,1149500
2021-12-31,65.379997,65.580002,64.529999,65.070000,64.333679,1080600
2022-01-03,67.059998,68.139999,65.980003,66.519997,65.767265,1540200
2022-01-04,67.440002,68.260002,66.660004,67.309998,66.548332,1145300
2022-01-05,68.910004,69.370003,67.230003,67.239998,66.479118,1083900
2022-01-06,67.320000,68.180000,66.559998,68.099998,67.329391,1427000
2022-01-07,68.570000,70.739998,68.080002,70.589996,69.791214,2502200
2022-01-10,70.610001,71.550003,69.470001,71.330002,70.522842,2712300
2022-01-11,71.349998,71.989998,70.830002,71.720001,70.908432,1643900
2022-01-12,71.169998,72.029999,71.010002,71.720001,70.908432,1350000
2022-01-13,70.650002,70.949997,69.989998,70.419998,69.623138,1162800
2022-01-14,69.849998,72.199997,69.820000,71.730003,70.918320,1583400
2022-01-18,70.800003,71.529999,70.169998,70.900002,70.097710,2303300
2022-01-19,70.779999,71.110001,69.580002,70.150002,69.356194,1530900
2022-01-20,70.070000,71.239998,69.370003,69.580002,68.792648,1499400
2022-01-21,70.620003,70.760002,68.650002,68.930000,68.150002,1649500
2022-01-24,66.639999,67.480003,65.169998,67.459999,66.696632,2558400
2022-01-25,67.769997,67.870003,65.510002,67.339996,66.577988,1594800
2022-01-26,68.129997,68.230003,65.290001,65.989998,65.243263,1479300
2022-01-27,66.040001,66.040001,64.290001,64.779999,64.046959,2177200
2022-01-28,64.699997,65.540001,64.000000,65.459999,64.719269,1121600
2022-01-31,66.120003,68.800003,66.120003,68.629997,67.853394,1694400
2022-02-01,68.010002,68.720001,67.400002,68.680000,67.902832,1461100
2022-02-02,70.160004,70.160004,68.910004,69.680000,68.891510,1099000
2022-02-03,68.519997,69.430000,68.250000,68.720001,67.942375,1066400
2022-02-04,68.769997,69.580002,68.139999,68.870003,68.090683,682300
2022-02-07,66.949997,67.809998,66.209999,67.379997,66.617538,1118900
2022-02-08,66.889999,67.790001,66.760002,67.370003,66.607658,1945900
2022-02-09,68.260002,69.870003,68.180000,69.470001,68.683891,1662200
2022-02-10,68.930000,69.580002,67.470001,67.570000,66.805389,2326500
2022-02-11,68.000000,68.459999,65.980003,66.570000,65.816704,1982500
2022-02-14,65.510002,66.550003,65.510002,65.940002,65.193840,1300900
2022-02-15,68.470001,69.120003,68.089996,68.330002,67.556793,1027500
2022-02-16,67.669998,67.989998,67.029999,67.519997,66.755951,959600
2022-02-17,66.800003,67.239998,65.599998,65.959999,65.213608,1444900
2022-02-18,66.709999,67.190002,66.080002,66.949997,66.192406,1255900
2022-02-22,66.500000,68.199997,66.389999,67.269997,66.508781,1430100
2022-02-23,67.110001,67.360001,65.790001,66.019997,65.272926,818200
2022-02-24,62.029999,65.040001,62.020000,64.769997,64.037071,2131300
2022-02-25,65.339996,66.839996,65.199997,66.519997,65.767265,983000
2022-02-28,64.430000,64.809998,61.860001,62.169998,61.466492,3980000
2022-03-01,61.990002,62.459999,60.000000,60.369999,59.686863,3645900
2022-03-02,60.060001,61.400002,58.889999,61.230000,60.537132,3378300
2022-03-03,61.400002,61.810001,59.180000,59.509998,58.836594,1432600
2022-03-04,58.720001,58.830002,57.049999,57.240002,56.592285,5057100
2022-03-07,55.669998,56.090000,54.430000,54.480000,53.863514,4309100
2022-03-08,55.169998,56.049999,54.250000,55.250000,54.624802,2954800
2022-03-09,57.660000,59.689999,57.660000,59.099998,58.431232,2926700
2022-03-10,57.869999,58.299999,57.240002,57.330002,56.681267,2795500
2022-03-11,58.680000,59.490002,56.790001,56.869999,56.226467,2528300
2022-03-14,58.910000,60.459999,58.279999,59.160000,58.490555,2002700
2022-03-15,59.139999,60.290001,58.639999,60.110001,59.429806,2739100
2022-03-16,60.730000,61.820000,60.529999,61.639999,60.942493,1439400
2022-03-17,61.320000,62.060001,60.439999,61.869999,61.169888,1406000
2022-03-18,61.169998,62.970001,61.029999,62.880001,62.168461,1843300
2022-03-21,62.660000,63.169998,61.330002,61.849998,61.150116,2642600
2022-03-22,62.900002,63.560001,62.389999,62.459999,61.753212,2526400
2022-03-23,61.299999,61.669998,60.389999,60.389999,59.706638,1640600
2022-03-24,60.509998,60.820000,59.970001,60.799999,60.111996,1364000
2022-03-25,60.570000,60.910000,60.049999,60.279999,59.597881,1281800
2022-03-28,59.869999,60.580002,59.619999,60.270000,59.587997,1323800
2022-03-29,61.310001,62.279999,60.869999,61.820000,61.120457,2398200
2022-03-30,61.500000,62.040001,61.180000,61.230000,60.537132,1616900
2022-03-31,61.450001,61.840000,61.020000,61.330002,60.636002,1947900
2022-04-01,62.950001,63.259998,62.209999,62.919998,62.208008,1986700
2022-04-04,68.989998,70.680000,67.510002,67.669998,66.904259,4000200
2022-04-05,66.790001,67.040001,64.680000,64.750000,64.017303,2401400
2022-04-06,63.099998,63.459999,62.570000,62.889999,62.178349,1906000
2022-04-07,62.150002,63.200001,62.090000,62.650002,61.941067,1711900
2022-04-08,62.980000,63.599998,62.450001,63.119999,62.405743,2271300
2022-04-11,62.220001,62.509998,61.669998,62.000000,61.298420,1780700
2022-04-12,62.270000,62.389999,60.349998,60.400002,59.716526,2167800
2022-04-13,59.610001,60.470001,59.509998,59.799999,59.123314,1991100
2022-04-14,59.480000,59.849998,58.709999,58.910000,58.243385,1437900
2022-04-18,56.259998,56.709999,53.700001,54.250000,53.636116,5170100
2022-04-19,53.040001,54.709999,52.900002,54.570000,53.952496,4049100
2022-04-20,55.310001,56.189999,54.709999,55.849998,55.218010,3258400
2022-04-21,56.529999,56.970001,55.150002,55.439999,54.812649,2828400
2022-04-22,55.709999,56.560001,54.930000,55.090000,54.466610,4468500
2022-04-25,55.110001,56.389999,55.099998,56.240002,55.603600,3833400
2022-04-26,55.750000,56.599998,55.369999,55.570000,54.941181,2823300
2022-04-27,55.480000,56.580002,55.299999,56.090000,55.455296,1584900
2022-04-28,55.740002,56.549999,55.330002,56.259998,55.623371,3102500
2022-04-29,56.240002,56.389999,55.060001,55.209999,54.585251,1129500
2022-05-02,55.630001,56.230000,54.930000,55.529999,54.901630,3118200
2022-05-03,55.650002,56.049999,55.270000,55.889999,55.257557,1119700
2022-05-04,54.910000,55.380001,53.349998,55.250000,54.624802,2607000
2022-05-05,54.279999,54.459999,53.060001,53.400002,52.795738,1875400
2022-05-06,52.919998,52.930000,51.110001,52.040001,51.451126,2961600
2022-05-09,51.759998,51.810001,50.610001,50.700001,50.126289,2514800
2022-05-10,52.070000,54.040001,52.009998,53.730000,53.122002,4559800
2022-05-11,53.360001,54.259998,52.880001,53.349998,53.349998,2640700
2022-05-12,52.090000,53.099998,51.549999,52.799999,52.799999,2428500
2022-05-13,51.889999,53.310001,51.889999,53.119999,53.119999,2264200
2022-05-16,53.049999,53.509998,52.830002,53.000000,53.000000,1069000
2022-05-17,54.090000,54.740002,53.860001,54.439999,54.439999,3180600
2022-05-18,53.750000,54.090000,52.720001,52.900002,52.900002,2417200
2022-05-19,52.660000,53.410000,52.000000,52.639999,52.639999,1898700
2022-05-20,53.580002,53.810001,52.869999,53.799999,53.799999,1204400
2022-05-23,53.119999,53.939999,52.919998,53.639999,53.639999,1218100
2022-05-24,53.660000,54.340000,53.549999,54.250000,54.250000,2221600
2022-05-25,54.349998,56.770000,54.290001,56.349998,56.349998,6138800
2022-05-26,56.410000,57.279999,56.220001,56.880001,56.880001,1758100
2022-05-27,57.290001,59.110001,57.290001,58.939999,58.939999,2346200
2022-05-31,57.689999,58.360001,56.820000,57.570000,57.570000,2238300
2022-06-01,58.150002,58.650002,57.669998,58.310001,58.310001,1344100
2022-06-02,58.020000,58.980000,57.830002,58.910000,58.910000,4479000
2022-06-03,58.000000,58.540001,57.549999,58.340000,58.340000,2501000
2022-06-06,58.820000,58.840000,57.939999,58.310001,58.310001,1576600
2022-06-07,57.349998,58.430000,57.349998,58.430000,58.430000,1640900
2022-06-08,58.169998,58.860001,57.970001,58.680000,58.680000,1822800
2022-06-09,58.160000,58.689999,57.480000,58.000000,58.000000,2219700
2022-06-10,56.549999,57.000000,54.869999,55.369999,55.369999,2581300
2022-06-13,54.090000,54.389999,52.320000,52.650002,52.650002,2190000
2022-06-14,52.930000,53.369999,52.340000,52.689999,52.689999,2104400
2022-06-15,53.070000,53.369999,51.730000,52.840000,52.840000,2095600
2022-06-16,51.360001,51.790001,51.040001,51.290001,51.290001,1217100
2022-06-17,52.110001,53.669998,51.790001,53.480000,53.480000,2351200
2022-06-21,54.230000,56.020000,54.230000,55.980000,55.980000,2520300
2022-06-22,54.720001,56.410000,54.509998,55.650002,55.650002,2385200
2022-06-23,55.810001,56.700001,55.439999,56.570000,56.570000,1768600
2022-06-24,57.250000,57.849998,57.090000,57.810001,57.810001,1737700
2022-06-27,57.599998,57.889999,56.669998,56.840000,56.840000,1975000
2022-06-28,56.610001,56.669998,55.029999,55.160000,55.160000,1070500
2022-06-29,55.419998,55.689999,54.529999,55.560001,55.560001,1449800
2022-06-30,54.880001,55.330002,54.209999,54.959999,54.959999,1608900
2022-07-01,54.689999,55.650002,53.650002,55.509998,55.509998,1418200
2022-07-05,54.669998,55.840000,54.240002,55.810001,55.810001,1719900
2022-07-06,56.310001,57.410000,55.779999,57.130001,57.130001,1115200
2022-07-07,57.660000,59.799999,57.410000,59.470001,59.470001,2217200
2022-07-08,57.869999,59.840000,57.869999,59.759998,59.759998,1888500
2022-07-11,58.889999,59.450001,58.590000,59.299999,59.299999,2009000
2022-07-12,58.419998,59.099998,58.310001,58.669998,58.669998,1839600
2022-07-13,57.520000,57.610001,56.930000,57.250000,57.250000,1242700
2022-07-14,56.419998,57.389999,56.419998,57.020000,57.020000,1190400
2022-07-15,57.580002,58.230000,56.799999,58.000000,58.000000,1315800
2022-07-18,57.180000,58.000000,56.009998,56.360001,56.360001,2338900
2022-07-19,56.919998,58.189999,56.830002,57.180000,57.180000,2325000
2022-07-20,57.340000,57.770000,56.490002,57.599998,57.599998,1338000
2022-07-21,57.930000,58.770000,57.549999,58.270000,58.270000,911400
2022-07-22,58.450001,58.959999,58.160000,58.610001,58.610001,877700
2022-07-25,59.000000,59.709999,58.599998,59.150002,59.150002,1286000
2022-07-26,58.779999,59.490002,58.470001,58.610001,58.610001,984200
2022-07-27,59.189999,60.279999,58.869999,59.950001,59.950001,1274000
2022-07-28,60.389999,62.250000,60.259998,62.080002,62.080002,1716400
2022-07-29,62.169998,63.110001,62.040001,62.799999,62.799999,1553600
2022-08-01,62.270000,63.700001,62.270000,63.080002,63.080002,1430300
2022-08-02,62.650002,63.270000,62.060001,62.080002,62.080002,1000600
2022-08-03,62.299999,63.200001,61.970001,63.090000,63.090000,1155700
2022-08-04,62.369999,63.419998,61.759998,62.430000,62.430000,1383200
2022-08-05,61.950001,63.320000,61.310001,62.810001,62.810001,1878400
2022-08-08,64.260002,64.379997,63.000000,63.070000,63.070000,655900
2022-08-09,62.910000,63.340000,62.799999,63.070000,63.070000,842900
2022-08-10,63.849998,65.580002,63.840000,65.269997,65.269997,1479900
2022-08-11,65.250000,65.309998,64.209999,65.000000,65.000000,1532300
2022-08-12,65.169998,66.220001,64.820000,66.169998,66.169998,1182800
2022-08-15,65.849998,65.970001,65.290001,65.760002,65.760002,1719600
2022-08-16,65.940002,66.480003,64.709999,64.940002,64.940002,1298800
2022-08-17,64.629997,64.830002,64.080002,64.610001,64.610001,861000
2022-08-18,64.529999,64.779999,64.190002,64.620003,64.620003,994400
2022-08-19,63.529999,64.029999,62.779999,63.049999,63.049999,770000
