Date,Open,High,Low,Close,Adj Close,Volume
2021-10-12,36.799999,37.450001,36.099998,37.450001,36.755436,49109093
2021-10-13,39.299999,39.299999,37.500000,39.299999,38.571125,41697430
2021-10-14,40.700001,41.250000,37.349998,38.450001,37.736893,119480991
2021-10-18,40.299999,40.349998,39.299999,40.349998,39.601650,20951675
2021-10-19,42.349998,42.349998,40.349998,41.849998,41.073833,60725782
2021-10-20,42.000000,43.349998,39.799999,40.200001,39.454433,62783403
2021-10-21,41.150002,41.849998,38.299999,38.650002,37.933182,37571019
2021-10-22,40.549999,40.549999,39.750000,40.549999,39.797943,39590280
2021-10-25,42.000000,42.000000,39.000000,39.650002,38.914639,36189099
2021-10-26,40.000000,41.200001,39.599998,39.900002,39.160000,20258878
2021-10-27,40.450001,40.450001,38.799999,39.250000,38.522053,16273762
2021-10-28,39.299999,39.299999,37.400002,37.650002,37.293785,25915839
2021-10-29,37.650002,39.000000,35.799999,37.950001,37.590946,31252601
2021-11-01,39.000000,39.799999,38.750000,39.799999,39.423443,28395418
2021-11-02,40.799999,41.349998,39.650002,40.099998,39.720604,18659596
2021-11-03,40.500000,40.700001,38.099998,38.599998,38.234795,23249448
2021-11-04,39.400002,39.849998,39.150002,39.700001,39.324390,8858557
2021-11-08,40.400002,40.400002,39.299999,39.849998,39.472969,16289268
2021-11-09,40.000000,41.099998,39.500000,40.150002,39.770134,18006882
2021-11-10,40.150002,40.450001,39.750000,39.950001,39.572025,11211101
2021-11-11,40.099998,40.200001,39.599998,39.650002,39.274864,9443711
2021-11-12,39.900002,40.099998,39.599998,39.650002,39.274864,8578328
2021-11-15,40.000000,40.000000,38.849998,39.049999,38.680538,13469966
2021-11-16,39.349998,41.000000,38.700001,41.000000,40.612091,44558584
2021-11-17,41.900002,43.049999,41.700001,43.049999,42.642693,39247832
2021-11-18,44.599998,45.200001,42.000000,45.200001,44.772354,67618717
2021-11-22,45.200001,47.450001,43.200001,47.450001,47.001064,78685446
2021-11-23,48.950001,49.799999,48.000000,49.799999,49.328831,39090499
2021-11-24,52.250000,52.250000,51.650002,52.250000,51.755650,18965268
2021-11-25,53.700001,54.849998,53.299999,54.849998,54.331051,13399518
2021-11-26,55.900002,57.549999,55.000000,57.549999,57.005505,65122220
2021-11-29,58.099998,59.900002,54.700001,54.700001,54.182472,19294568
2021-11-30,52.000000,52.500000,52.000000,52.000000,51.508015,40185478
2021-12-01,50.549999,51.349998,49.400002,49.400002,48.932617,20357395
2021-12-02,46.950001,47.849998,46.950001,46.950001,46.505795,12025716
2021-12-03,44.650002,44.650002,44.650002,44.650002,44.227558,5993279
2021-12-06,45.349998,46.849998,45.349998,46.849998,46.406738,11806770
2021-12-07,49.150002,49.150002,49.150002,49.150002,48.684982,2027233
2021-12-08,51.599998,51.599998,51.599998,51.599998,51.111801,2005447
2021-12-09,54.150002,54.150002,52.650002,54.150002,53.637676,28658116
2021-12-10,56.000000,56.849998,52.250000,54.700001,54.182472,72261419
2021-12-13,55.000000,57.200001,53.799999,54.549999,54.033890,31448255
2021-12-14,55.000000,55.000000,52.049999,52.500000,52.003284,26895562
2021-12-15,51.849998,55.099998,51.599998,55.099998,54.578686,12738326
2021-12-16,57.849998,57.849998,54.549999,57.349998,56.807396,51417329
2021-12-17,57.900002,58.700001,54.500000,54.849998,54.331051,29872805
2021-12-20,52.599998,52.950001,52.150002,52.150002,51.656597,6088145
2021-12-21,50.549999,54.750000,49.549999,50.750000,50.269844,38276771
2021-12-22,51.950001,53.250000,51.599998,53.250000,52.746189,18058690
2021-12-23,54.400002,54.400002,52.549999,53.099998,52.597607,13309276
2021-12-24,53.400002,53.400002,51.650002,52.099998,51.607067,10952720
2021-12-27,52.000000,52.150002,49.799999,51.349998,50.864166,12503942
2021-12-28,52.000000,53.900002,52.000000,53.900002,53.390041,4870976
2021-12-29,54.650002,55.500000,53.000000,53.150002,52.647137,20119284
2021-12-30,53.849998,53.849998,52.200001,52.500000,52.003284,8891425
2021-12-31,53.000000,55.099998,52.599998,53.349998,52.845242,39349022
2022-01-03,54.200001,54.450001,53.500000,53.849998,53.340511,14675499
2022-01-04,54.250000,54.799999,52.599998,53.200001,52.696663,14690893
2022-01-05,53.200001,53.650002,52.450001,52.700001,52.201393,8926270
2022-01-06,52.299999,54.000000,51.099998,52.799999,52.300446,17130482
2022-01-07,53.599998,54.700001,52.650002,53.099998,52.597607,15610541
2022-01-10,53.950001,53.950001,53.150002,53.400002,52.894772,10993079
2022-01-11,54.450001,56.049999,53.400002,56.049999,55.519699,31681809
2022-01-12,57.950001,58.849998,57.200001,58.849998,58.293205,20605740
2022-01-13,61.750000,61.750000,61.750000,61.750000,61.165768,3366828
2022-01-14,63.500000,64.800003,63.500000,64.800003,64.186913,11430176
2022-01-17,67.699997,68.000000,67.000000,68.000000,67.356636,8665096
2022-01-18,70.000000,70.349998,64.599998,64.599998,63.988804,37319500
2022-01-19,61.549999,61.900002,61.400002,61.400002,60.819084,8525318
2022-01-20,60.000000,64.449997,59.700001,64.449997,63.840221,19282151
2022-01-21,67.500000,67.500000,62.500000,64.349998,63.741169,15689021
2022-01-24,63.000000,64.000000,61.150002,61.150002,60.571449,5021114
2022-01-25,58.099998,64.000000,58.099998,62.349998,61.760090,13854361
2022-01-27,61.700001,61.700001,59.500000,61.049999,60.472393,6649147
2022-01-28,61.049999,63.799999,60.099998,60.400002,59.828545,6712809
2022-01-31,62.150002,63.000000,59.900002,60.900002,60.323814,5071425
2022-02-01,62.299999,62.349998,59.500000,60.299999,59.729488,4695620
2022-02-02,61.400002,61.450001,60.299999,60.799999,60.224758,3527266
2022-02-03,61.700001,61.700001,60.049999,61.049999,60.472393,3723408
2022-02-04,61.099998,63.849998,60.500000,62.299999,61.710564,5620962
2022-02-07,63.400002,63.400002,61.200001,61.599998,61.017185,4953362
2022-02-08,62.000000,62.349998,58.549999,60.450001,59.878071,5626456
2022-02-09,61.000000,61.500000,59.500000,59.799999,59.234219,3851797
2022-02-10,59.799999,59.950001,56.849998,58.799999,58.243679,5826228
2022-02-11,56.900002,57.799999,56.200001,56.799999,56.262600,5708215
2022-02-14,54.000000,56.000000,54.000000,54.000000,53.489094,6864670
2022-02-15,51.549999,56.700001,51.299999,56.700001,56.163548,8280093
2022-02-16,58.950001,58.950001,57.200001,57.299999,56.757870,5122796
2022-02-17,58.000000,58.000000,54.500000,54.700001,54.182472,4596713
2022-02-18,52.950001,54.799999,52.299999,53.000000,52.498554,4520161
2022-02-21,51.500000,55.000000,50.349998,52.849998,52.349972,7880435
2022-02-22,50.250000,51.750000,50.250000,50.950001,50.467953,7758023
2022-02-23,50.950001,53.150002,50.700001,52.750000,52.250919,5011167
2022-02-24,50.150002,51.000000,50.150002,50.150002,49.675522,5335129
2022-02-25,47.650002,52.000000,47.650002,50.250000,49.774574,9408695
2022-02-28,49.799999,51.099998,47.750000,50.750000,50.269844,6511618
2022-03-02,49.799999,50.750000,49.000000,50.250000,49.774574,4423481
2022-03-03,51.200001,52.450001,51.000000,51.650002,51.161331,5200564
2022-03-04,51.450001,51.849998,50.200001,51.099998,50.616531,4357376
2022-03-07,48.549999,50.000000,48.549999,48.700001,48.239239,7542675
2022-03-08,48.700001,50.250000,48.650002,50.000000,49.526939,3934743
2022-03-09,51.750000,52.500000,51.000000,52.500000,52.003284,4630516
2022-03-10,55.099998,55.099998,55.099998,55.099998,54.578686,3681794
2022-03-11,55.099998,57.000000,52.349998,55.450001,54.925377,8401751
2022-03-14,57.000000,57.000000,54.500000,55.599998,55.073956,4640510
2022-03-15,56.599998,56.599998,53.900002,54.400002,53.885311,4745850
2022-03-16,55.000000,55.500000,54.000000,54.200001,53.687202,3514883
2022-03-17,54.299999,56.000000,51.750000,54.650002,54.132946,35676564
2022-03-21,53.400002,53.799999,52.500000,52.849998,52.349972,4960335
2022-03-22,53.000000,53.000000,51.400002,52.799999,52.300446,2944445
2022-03-23,53.000000,53.250000,52.450001,52.650002,52.151867,2783034
2022-03-24,52.500000,52.650002,51.500000,52.150002,51.656597,2452206
2022-03-25,52.150002,53.000000,52.099998,52.200001,51.706123,2800983
2022-03-28,52.250000,52.500000,51.049999,51.450001,50.963223,3074861
2022-03-29,52.000000,52.000000,50.549999,50.750000,50.269844,3865767
2022-03-30,51.099998,53.250000,51.049999,53.250000,52.746189,4544749
2022-03-31,54.950001,54.950001,52.500000,53.349998,52.845242,5606057
2022-04-01,53.799999,54.000000,52.799999,53.700001,53.191933,3862306
2022-04-04,54.700001,54.700001,53.500000,54.049999,53.538620,4197122
2022-04-05,54.450001,54.450001,53.500000,53.849998,53.340511,3572526
2022-04-06,53.700001,56.500000,53.000000,56.500000,55.965443,8011124
2022-04-07,57.299999,57.349998,55.049999,55.700001,55.173012,6654283
2022-04-08,56.000000,56.900002,56.000000,56.549999,56.014969,3749200
2022-04-11,57.349998,57.400002,56.049999,56.200001,55.668282,3513160
2022-04-12,55.950001,55.950001,54.250000,55.000000,54.479633,3184653
2022-04-13,55.400002,55.500000,54.500000,54.900002,54.380581,2329693
2022-04-18,56.000000,56.500000,54.799999,55.049999,54.529160,4246419
2022-04-19,55.099998,55.500000,53.000000,53.599998,53.092876,3445947
2022-04-20,54.500000,54.500000,52.799999,52.900002,52.399502,2855252
2022-04-21,53.500000,55.500000,53.200001,55.500000,54.974903,3582349
2022-04-22,55.400002,55.400002,54.000000,54.250000,53.736729,3913832
2022-04-25,53.950001,54.049999,52.900002,53.000000,52.498554,3493962
2022-04-26,53.500000,53.549999,52.299999,52.650002,52.151867,4176244
2022-04-27,52.500000,55.000000,51.650002,53.250000,52.746189,5571894
2022-04-28,54.000000,54.000000,52.099998,52.650002,52.151867,3671475
2022-04-29,53.000000,53.349998,52.000000,52.150002,51.656597,3376470
2022-05-02,51.150002,52.299999,51.150002,51.750000,51.260380,4110424
2022-05-04,51.750000,51.750000,49.700001,49.950001,49.477413,7593117
2022-05-05,50.900002,52.400002,50.200001,50.750000,50.269844,4231657
2022-05-06,49.700001,50.450001,49.500000,50.150002,49.675522,3706765
2022-05-09,50.150002,50.299999,48.000000,48.750000,48.288765,4936678
2022-05-10,48.849998,51.150002,48.799999,50.400002,49.923157,7385067
2022-05-11,51.500000,52.299999,47.900002,48.250000,47.793495,7128356
2022-05-12,48.200001,48.200001,45.849998,45.849998,45.416203,6312315
2022-05-13,44.950001,47.900002,44.650002,46.200001,45.762894,7117577
2022-05-16,47.450001,47.500000,46.099998,46.799999,46.357212,3231028
2022-05-17,47.299999,49.099998,47.299999,49.099998,48.635452,3972745
2022-05-18,49.549999,50.799999,49.000000,49.599998,49.130722,5959403
2022-05-19,47.500000,48.500000,47.299999,47.849998,47.397278,3557314
2022-05-20,49.150002,49.599998,48.299999,48.549999,48.090656,2738737
2022-05-23,49.500000,49.500000,47.750000,47.849998,47.397278,2924354
2022-05-24,48.599998,48.599998,47.099998,47.250000,46.802956,2582004
2022-05-25,47.750000,47.750000,45.500000,45.599998,45.168568,3696062
2022-05-26,45.900002,46.349998,43.349998,44.650002,44.227558,6109320
2022-05-27,45.400002,46.200001,44.750000,45.799999,45.366676,3161479
2022-05-30,47.000000,48.049999,46.099998,48.049999,47.595387,4665368
2022-05-31,48.049999,49.299999,47.000000,47.700001,47.248699,11577098
2022-06-01,48.400002,48.400002,46.750000,47.200001,46.753429,3912135
2022-06-02,47.150002,47.700001,46.500000,46.799999,46.357212,4795114
2022-06-03,47.950001,47.950001,46.000000,46.099998,45.663837,3711579
2022-06-06,46.250000,46.400002,45.000000,45.549999,45.119041,2719665
2022-06-07,44.799999,45.450001,44.599998,45.099998,44.673298,3714153
2022-06-08,45.799999,45.799999,44.650002,44.700001,44.277084,4234234
2022-06-09,44.500000,44.599998,42.500000,42.849998,42.444584,8812968
2022-06-10,42.400002,44.000000,41.500000,43.000000,42.593166,4856492
2022-06-13,42.200001,42.250000,41.000000,41.150002,40.760674,6664280
2022-06-14,41.099998,42.450001,40.000000,41.099998,40.711143,4428806
2022-06-15,41.099998,41.900002,40.200001,40.349998,39.968239,4903964
2022-06-16,41.200001,41.599998,38.349998,38.450001,38.086216,8458490
2022-06-17,36.900002,37.400002,36.549999,36.549999,36.204193,11405068
2022-06-20,35.549999,35.950001,34.750000,34.750000,34.421223,5367625
2022-06-21,33.750000,36.450001,33.150002,36.450001,36.105141,14523014
2022-06-22,37.000000,38.250000,36.500000,38.049999,37.689999,17726342
2022-06-23,38.799999,39.549999,36.799999,38.349998,37.987160,9134300
2022-06-24,38.799999,39.299999,37.099998,37.250000,36.897568,5928586
2022-06-27,38.200001,38.650002,37.500000,38.000000,37.640472,5191981
2022-06-28,38.000000,39.200001,37.400002,38.500000,38.135742,3841308
2022-06-29,38.299999,40.200001,38.000000,39.000000,38.631012,5060201
2022-06-30,39.200001,39.799999,37.950001,38.700001,38.333851,3753713
2022-07-01,38.650002,38.799999,37.650002,38.099998,37.739525,2633568
2022-07-04,38.500000,38.549999,38.000000,38.299999,37.937634,2563547
2022-07-05,38.150002,40.200001,38.099998,39.000000,38.631012,6445144
2022-07-06,39.750000,39.750000,38.500000,38.799999,38.432903,2470698
2022-07-07,39.000000,39.349998,38.150002,38.650002,38.284325,3202867
2022-07-08,39.099998,39.200001,38.700001,38.799999,38.432903,2283528
2022-07-11,39.150002,39.200001,38.450001,38.700001,38.333851,2526820
2022-07-12,38.000000,38.000000,37.599998,37.700001,37.343311,3687720
2022-07-13,37.700001,37.900002,37.049999,37.150002,36.798515,2681367
2022-07-14,37.150002,37.150002,35.750000,36.099998,35.758450,5150597
2022-07-15,36.549999,36.700001,35.750000,36.200001,35.857506,3099717
2022-07-18,35.549999,38.000000,35.500000,38.000000,37.640472,5343388
2022-07-19,38.599998,39.900002,38.299999,39.900002,39.522499,5396037
2022-07-20,41.000000,41.849998,40.700001,41.849998,41.454048,8958388
2022-07-21,43.200001,43.750000,40.349998,41.049999,40.661617,17487685
2022-07-22,41.450001,41.950001,39.650002,39.849998,39.472969,7529890
2022-07-25,39.049999,39.049999,38.000000,38.650002,38.284325,6213186
2022-07-26,38.900002,40.299999,38.750000,39.200001,38.829121,5097371
2022-07-27,39.200001,39.450001,38.299999,38.500000,38.135742,4262372
2022-07-28,38.549999,38.799999,37.500000,37.900002,37.541420,7846599
2022-07-29,39.000000,39.750000,38.349998,39.700001,39.324390,8814503
2022-08-01,40.200001,40.650002,39.250000,39.599998,39.225334,10034196
2022-08-02,40.450001,41.150002,39.599998,40.450001,40.067295,11542522
2022-08-03,40.450001,40.450001,39.200001,40.150002,39.770134,6745057
2022-08-04,40.150002,41.549999,39.000000,41.049999,40.661617,15628784
2022-08-05,41.750000,41.849998,40.049999,40.250000,39.869186,13208956
2022-08-08,40.599998,40.849998,39.599998,39.750000,39.373917,6774038
2022-08-10,36.000000,38.450001,35.000000,38.049999,37.689999,18504476
2022-08-11,37.549999,38.299999,37.049999,37.349998,36.996620,9279904
2022-08-12,37.049999,38.650002,37.000000,37.599998,37.244255,7253768
2022-08-16,37.599998,38.000000,37.099998,37.250000,36.897568,11139472
2022-08-17,37.599998,38.900002,37.450001,38.049999,37.689999,12716702
2022-08-18,38.250000,38.500000,37.849998,38.099998,38.099998,7529834
2022-08-19,38.400002,39.700001,37.799999,38.400002,38.400002,20419832
