Date,Open,High,Low,Close,Adj Close,Volume
2021-10-11,5983.000000,5983.000000,5612.049805,5874.500000,5817.971191,66588
2021-10-12,5886.100098,5945.000000,5725.000000,5828.450195,5772.364258,13930
2021-10-13,5833.049805,5990.000000,5828.450195,5949.649902,5892.397949,15392
2021-10-14,6064.000000,6265.000000,6026.950195,6098.100098,6039.419434,23369
2021-10-18,6155.000000,6225.299805,5862.899902,5907.000000,5850.158691,33124
2021-10-19,6460.000000,7010.000000,6381.000000,6847.799805,6781.905273,216108
2021-10-20,6847.799805,7155.000000,6497.850098,6940.399902,6873.614258,139522
2021-10-21,6999.000000,7040.000000,6554.200195,6651.149902,6587.147949,43294
2021-10-22,6638.649902,6772.799805,6475.799805,6543.299805,6480.335449,17913
2021-10-25,6600.899902,6600.899902,6263.750000,6413.600098,6366.478516,16748
2021-10-26,6425.149902,6612.200195,6425.149902,6508.350098,6460.532227,11288
2021-10-27,6540.000000,6688.200195,6540.000000,6657.950195,6609.033203,15876
2021-10-28,6699.000000,6853.200195,6651.000000,6691.350098,6642.187500,17691
2021-10-29,6700.000000,6823.799805,6550.200195,6679.350098,6630.275879,16613
2021-11-01,6710.000000,6833.700195,6666.250000,6807.399902,6757.384766,10490
2021-11-02,6870.000000,6905.549805,6734.450195,6753.549805,6703.930176,12680
2021-11-03,6745.000000,6799.000000,6649.100098,6730.299805,6680.851074,14311
2021-11-04,6820.000000,6820.000000,6749.850098,6766.149902,6716.437988,2110
2021-11-08,6770.000000,6875.000000,6680.049805,6824.950195,6774.806152,10939
2021-11-09,6830.000000,6932.100098,6783.049805,6840.000000,6789.745605,10933
2021-11-10,6844.000000,6912.000000,6796.100098,6836.549805,6786.320313,5321
2021-11-11,6822.049805,6998.000000,6763.950195,6941.700195,6890.698242,9147
2021-11-12,7049.000000,7265.350098,6958.549805,7247.750000,7194.499512,24782
2021-11-15,7250.000000,7298.000000,7158.899902,7197.450195,7144.569336,17427
2021-11-16,7200.100098,7322.000000,7184.549805,7292.950195,7239.367676,25887
2021-11-17,7299.000000,7562.000000,7254.399902,7398.200195,7343.844238,35733
2021-11-18,7398.200195,7410.000000,7121.149902,7148.200195,7095.681152,24868
2021-11-22,7115.000000,7115.000000,6753.399902,6830.399902,6780.215820,32723
2021-11-23,6820.000000,6941.000000,6604.600098,6928.500000,6877.595215,17276
2021-11-24,6940.000000,6995.149902,6722.100098,6743.500000,6693.954590,27077
2021-11-25,6750.000000,6884.000000,6716.299805,6855.000000,6804.635254,5943
2021-11-26,6820.000000,6848.950195,6619.399902,6647.600098,6598.759277,13850
2021-11-29,6525.000000,6792.000000,6396.549805,6742.950195,6693.408691,12179
2021-11-30,6800.000000,6948.000000,6756.950195,6812.600098,6762.546875,8386
2021-12-01,6850.000000,6930.000000,6820.000000,6908.100098,6857.345215,10583
2021-12-02,6908.000000,6972.000000,6790.299805,6942.649902,6891.641113,11769
2021-12-03,6960.000000,7000.000000,6840.000000,6847.700195,6797.389160,5887
2021-12-06,6890.000000,6890.000000,6525.000000,6553.149902,6505.002930,9018
2021-12-07,6668.950195,6684.200195,6499.000000,6560.149902,6511.951172,7633
2021-12-08,6678.000000,6719.950195,6611.000000,6647.100098,6598.262695,12978
2021-12-09,6647.000000,6671.299805,6554.950195,6597.799805,6549.324707,7782
2021-12-10,6612.299805,6631.899902,6465.000000,6619.399902,6570.766113,12489
2021-12-13,6633.049805,6885.000000,6601.000000,6781.850098,6732.022949,28340
2021-12-14,6785.000000,6785.000000,6640.899902,6665.600098,6616.626953,9369
2021-12-15,6699.799805,6712.000000,6568.649902,6682.450195,6633.353027,6494
2021-12-16,6738.000000,6851.000000,6738.000000,6843.600098,6793.318848,23471
2021-12-17,6900.000000,7126.000000,6870.000000,6983.600098,6932.290527,51911
2021-12-20,6930.000000,6930.000000,6612.500000,6739.100098,6689.586914,22619
2021-12-21,6755.000000,7030.000000,6750.000000,6971.549805,6920.328613,21034
2021-12-22,7033.000000,7197.750000,7013.399902,7121.450195,7069.127930,17213
2021-12-23,7200.000000,7200.000000,6997.000000,7034.450195,6982.767090,15357
2021-12-24,7050.000000,7183.100098,7050.000000,7168.250000,7115.583496,13028
2021-12-27,7200.000000,7220.000000,7046.799805,7178.799805,7126.056152,13891
2021-12-28,7185.000000,7300.000000,7185.000000,7271.500000,7218.075195,5472
2021-12-29,7280.000000,7295.000000,7213.500000,7265.399902,7212.020020,4102
2021-12-30,7300.000000,7348.649902,7228.350098,7295.100098,7241.501953,9385
2021-12-31,7330.000000,7359.000000,7251.950195,7328.149902,7274.308594,9423
2022-01-03,7350.000000,7569.649902,7350.000000,7529.649902,7474.328125,14350
2022-01-04,7595.250000,7595.250000,7435.299805,7560.450195,7504.902344,10081
2022-01-05,7560.000000,7560.000000,7289.200195,7318.000000,7264.233398,15417
2022-01-06,7259.000000,7259.000000,7122.600098,7188.600098,7135.784180,15455
2022-01-07,7175.000000,7277.000000,7175.000000,7202.250000,7149.333984,17762
2022-01-10,7300.000000,7305.700195,7080.000000,7112.700195,7060.441895,13522
2022-01-11,7125.000000,7231.799805,7061.399902,7176.100098,7123.375977,18317
2022-01-12,7240.000000,7240.000000,7135.000000,7167.600098,7114.938477,11068
2022-01-13,7205.000000,7235.850098,7089.649902,7135.700195,7083.272949,7504
2022-01-14,7100.000000,7135.200195,7030.000000,7079.399902,7027.386230,20383
2022-01-17,7060.000000,7125.000000,6978.049805,7100.200195,7048.033691,13559
2022-01-18,7096.000000,7155.399902,6850.100098,6871.000000,6820.517578,6885
2022-01-19,6750.000000,6750.000000,6551.000000,6692.399902,6643.229492,27356
2022-01-20,6891.399902,6928.000000,6575.000000,6607.250000,6558.705566,22114
2022-01-21,6599.899902,6599.899902,6350.049805,6396.100098,6349.106934,28156
2022-01-24,6396.100098,6438.350098,5830.100098,5970.200195,5926.335938,42015
2022-01-25,5780.000000,6068.950195,5747.350098,6033.450195,5989.121582,35364
2022-01-27,6086.850098,6086.850098,5725.200195,5742.950195,5700.755859,18614
2022-01-28,5795.000000,6094.049805,5790.450195,5906.899902,5863.500977,24311
2022-01-31,6100.000000,6319.950195,6010.000000,6271.200195,6225.124512,24009
2022-02-01,6397.000000,6406.649902,6211.000000,6303.799805,6257.484863,29799
2022-02-02,6390.000000,6420.000000,6281.649902,6396.549805,6349.553223,13541
2022-02-03,6397.000000,6397.000000,6178.299805,6196.750000,6151.221680,9630
2022-02-04,6245.000000,6300.649902,6111.950195,6285.399902,6239.220215,15394
2022-02-07,6300.000000,6325.000000,6085.799805,6130.899902,6085.854980,12238
2022-02-08,6132.000000,6221.000000,6030.000000,6135.600098,6090.520996,9410
2022-02-09,6224.799805,6318.850098,6166.100098,6284.000000,6237.830566,7779
2022-02-10,6349.950195,6349.950195,6253.000000,6313.850098,6267.461426,4656
2022-02-11,6199.700195,6199.700195,5980.000000,6000.750000,5956.661621,15162
2022-02-14,5725.000000,5992.000000,5678.149902,5879.799805,5836.600098,32586
2022-02-15,6060.000000,6115.000000,5885.549805,6100.049805,6055.231934,14547
2022-02-16,6218.000000,6218.000000,5971.049805,6001.700195,5957.604492,5111
2022-02-17,6015.000000,6027.000000,5919.799805,5931.350098,5887.771484,6198
2022-02-18,5919.000000,5947.350098,5850.000000,5858.200195,5815.159180,5302
2022-02-21,5865.000000,5919.250000,5743.049805,5857.500000,5814.463867,7717
2022-02-22,5847.000000,6017.899902,5674.000000,5994.600098,5950.556641,10754
2022-02-23,6020.000000,6072.899902,5888.149902,5911.250000,5867.818848,13662
2022-02-24,5840.000000,5840.000000,5580.200195,5602.299805,5561.138672,17596
2022-02-25,5799.000000,5803.100098,5664.299805,5711.149902,5669.188965,17775
2022-02-28,5740.000000,5884.750000,5591.049805,5852.049805,5809.053711,10404
2022-03-02,5807.000000,5876.850098,5770.799805,5865.799805,5822.702637,14001
2022-03-03,5925.000000,6040.000000,5889.750000,6014.850098,5970.658203,19202
2022-03-04,6015.000000,6277.850098,5921.350098,6108.299805,6063.420898,21907
2022-03-07,5980.000000,6240.649902,5951.000000,6211.799805,6166.160645,26504
2022-03-08,6238.000000,6464.250000,6177.000000,6439.000000,6391.691406,28335
2022-03-09,6520.000000,6520.000000,6352.799805,6374.399902,6327.565918,15455
2022-03-10,6520.000000,6520.000000,6240.000000,6287.250000,6241.056641,11342
2022-03-11,6293.000000,6293.000000,6160.000000,6225.399902,6179.660645,11847
2022-03-14,6277.200195,6297.049805,6208.450195,6271.950195,6225.869141,12429
2022-03-15,6298.799805,6298.799805,6005.000000,6039.549805,5995.176270,10738
2022-03-16,6090.000000,6159.149902,6009.000000,6025.649902,5981.378418,9517
2022-03-17,6102.200195,6201.700195,6034.399902,6112.149902,6067.242676,15432
2022-03-21,6152.000000,6177.350098,5983.299805,5996.049805,5951.995605,8992
2022-03-22,6034.000000,6149.950195,5959.000000,6113.950195,6069.029785,15450
2022-03-23,6140.000000,6175.399902,6054.750000,6078.350098,6033.691406,5941
2022-03-24,6075.000000,6199.000000,6054.399902,6175.600098,6130.227051,9875
2022-03-25,6200.000000,6212.250000,6105.000000,6181.549805,6136.132813,7988
2022-03-28,6190.000000,6190.000000,5925.000000,6071.850098,6027.239258,11512
2022-03-29,6135.000000,6135.000000,5995.000000,6024.000000,5979.740723,11543
2022-03-30,6100.000000,6324.100098,6000.000000,6306.399902,6260.065918,15826
2022-03-31,6325.000000,6335.000000,6141.000000,6157.000000,6111.763672,10146
2022-04-01,6170.000000,6220.200195,6079.950195,6173.000000,6127.645996,10546
2022-04-04,6215.000000,6340.350098,6196.399902,6298.549805,6252.273438,9518
2022-04-05,6350.000000,6429.399902,6306.399902,6342.750000,6296.148926,10086
2022-04-06,6325.000000,6390.000000,6250.950195,6328.850098,6282.351074,13922
2022-04-07,6310.049805,6345.549805,6188.299805,6210.950195,6165.317383,25265
2022-04-08,6265.700195,6265.700195,6092.000000,6158.000000,6112.756348,11311
2022-04-11,6130.000000,6180.500000,5977.649902,6066.049805,6021.481445,23713
2022-04-12,6021.000000,6021.000000,5801.500000,5913.350098,5869.903809,39932
2022-04-13,5945.000000,6078.549805,5853.049805,6026.850098,5982.569824,14377
2022-04-18,5944.000000,6060.000000,5804.000000,5866.649902,5823.546875,30548
2022-04-19,5979.750000,5979.750000,5365.000000,5486.149902,5445.842285,42519
2022-04-20,5460.000000,5465.000000,5100.799805,5169.250000,5131.270508,105219
2022-04-21,5251.000000,5251.000000,4993.299805,5077.700195,5040.393555,107570
2022-04-22,5072.000000,5194.850098,5009.750000,5091.450195,5054.042480,39481
2022-04-25,5100.000000,5100.000000,4835.649902,4857.049805,4821.364258,42773
2022-04-26,4900.500000,4949.350098,4781.049805,4814.899902,4779.523926,42283
2022-04-27,4821.600098,4862.549805,4715.950195,4820.850098,4785.430664,22392
2022-04-28,4900.000000,4974.000000,4784.850098,4884.350098,4848.463867,39218
2022-04-29,4966.000000,4966.000000,4823.100098,4844.450195,4808.857422,12950
2022-05-02,4816.000000,4816.000000,4672.100098,4717.549805,4682.889160,26507
2022-05-04,4767.000000,4810.000000,4674.000000,4733.299805,4698.523438,83561
2022-05-05,4794.000000,4823.600098,4748.200195,4766.549805,4731.529297,8543
2022-05-06,4674.000000,4700.399902,4486.299805,4593.100098,4559.354004,52183
2022-05-09,4525.000000,4746.200195,4413.649902,4449.450195,4416.759277,61445
2022-05-10,4460.000000,4494.799805,4310.299805,4330.299805,4298.484375,34794
2022-05-11,4340.000000,4389.049805,4106.450195,4250.350098,4219.122070,22164
2022-05-12,4212.000000,4310.899902,4085.000000,4165.100098,4134.498535,20952
2022-05-13,4210.000000,4278.700195,4089.000000,4108.049805,4077.867188,34087
2022-05-16,4150.000000,4171.250000,4052.699951,4091.500000,4061.438965,10875
2022-05-17,4100.000000,4298.450195,4100.000000,4284.500000,4253.020996,22378
2022-05-18,4344.149902,4421.700195,4175.049805,4212.250000,4181.301758,45885
2022-05-19,4135.000000,4135.000000,3960.000000,3988.350098,3959.047119,57737
2022-05-20,4086.000000,4090.100098,3985.300049,4042.250000,4012.551025,14464
2022-05-23,4096.200195,4171.850098,4015.000000,4149.250000,4118.764648,13088
2022-05-24,4150.000000,4168.000000,3989.100098,4013.050049,3983.565430,55263
2022-05-25,3976.000000,4005.000000,3804.100098,3824.600098,3796.500244,165155
2022-05-26,3840.000000,3900.000000,3733.250000,3870.399902,3841.963379,25662
2022-05-27,3927.100098,4007.949951,3894.149902,4000.149902,3970.760254,12138
2022-05-30,4080.000000,4214.950195,4052.000000,4191.049805,4160.257324,32084
2022-05-31,4230.000000,4275.000000,4138.200195,4252.200195,4220.958496,36726
2022-06-01,4290.000000,4298.649902,4181.000000,4206.700195,4175.792969,39784
2022-06-02,4170.000000,4348.950195,4170.000000,4333.250000,4301.413086,36345
2022-06-03,4399.899902,4488.750000,4307.250000,4331.299805,4299.477051,25875
2022-06-06,4340.000000,4380.000000,4219.100098,4330.649902,4298.832031,11683
2022-06-07,4315.000000,4324.549805,4232.500000,4271.649902,4240.265137,9637
2022-06-08,4307.000000,4337.200195,4230.100098,4314.700195,4282.999512,11061
2022-06-09,4314.000000,4384.100098,4242.250000,4370.450195,4338.339844,8180
2022-06-10,4320.000000,4350.850098,4265.549805,4337.100098,4305.234863,12901
2022-06-13,4063.100098,4213.200195,4063.100098,4086.800049,4056.773682,30556
2022-06-14,4035.000000,4209.000000,4009.850098,4192.299805,4161.498047,12788
2022-06-15,4188.000000,4260.000000,4166.850098,4203.700195,4172.814941,36980
2022-06-16,4300.000000,4325.000000,4026.399902,4056.600098,4026.795654,26675
2022-06-17,4040.000000,4090.000000,3965.550049,4002.899902,3973.489990,14141
2022-06-20,4049.000000,4049.899902,3900.449951,3952.500000,3923.460205,10020
2022-06-21,4013.649902,4143.750000,3979.850098,4123.549805,4093.253418,13357
2022-06-22,4125.000000,4125.000000,4006.399902,4017.899902,3988.379639,9963
2022-06-23,4069.000000,4145.200195,4015.300049,4135.549805,4105.165039,11273
2022-06-24,4195.000000,4200.000000,4009.000000,4034.000000,4004.361572,17907
2022-06-27,4107.500000,4203.600098,4093.600098,4163.850098,4133.257813,20274
2022-06-28,4120.000000,4233.450195,4075.850098,4223.899902,4192.866211,21318
2022-06-29,4170.000000,4209.299805,4067.250000,4083.199951,4053.199951,18571
2022-06-30,4091.000000,4111.000000,3960.399902,3976.600098,3976.600098,15419
2022-07-01,3939.000000,4017.600098,3906.250000,3999.699951,3999.699951,16090
2022-07-04,4044.000000,4044.000000,3931.750000,3976.699951,3976.699951,5879
2022-07-05,4002.500000,4044.100098,3951.100098,3960.600098,3960.600098,17898
2022-07-06,3950.050049,4038.199951,3950.050049,4017.850098,4017.850098,30448
2022-07-07,4050.000000,4118.000000,4015.000000,4043.800049,4043.800049,34803
2022-07-08,4065.000000,4119.450195,4030.550049,4064.800049,4064.800049,11715
2022-07-11,4050.000000,4050.000000,3890.000000,3953.500000,3953.500000,33105
2022-07-12,3953.500000,4059.750000,3924.600098,3987.600098,3987.600098,11476
2022-07-13,3992.000000,4052.500000,3955.350098,4015.449951,4015.449951,19414
2022-07-14,4048.000000,4077.500000,3834.000000,3873.649902,3873.649902,40969
2022-07-15,3920.000000,4013.449951,3851.000000,3975.149902,3975.149902,42966
2022-07-18,3990.050049,4232.000000,3990.050049,4217.750000,4217.750000,118311
2022-07-19,4189.950195,4335.000000,4160.200195,4311.299805,4311.299805,45856
2022-07-20,4390.000000,4460.649902,4337.850098,4443.399902,4443.399902,56111
2022-07-21,4450.000000,4538.950195,4401.600098,4531.299805,4531.299805,21010
2022-07-22,4549.000000,4559.899902,4480.600098,4504.649902,4504.649902,25543
2022-07-25,4489.000000,4529.000000,4460.850098,4499.500000,4499.500000,26397
2022-07-26,4505.000000,4506.000000,4305.799805,4313.750000,4313.750000,14523
2022-07-27,4313.899902,4425.049805,4278.649902,4410.350098,4410.350098,11065
2022-07-28,4445.000000,4660.299805,4445.000000,4649.399902,4649.399902,19347
2022-07-29,4690.000000,4831.899902,4679.649902,4728.799805,4728.799805,56814
2022-08-01,4736.000000,4801.600098,4683.100098,4768.500000,4768.500000,73831
2022-08-02,4749.000000,4749.000000,4672.149902,4690.549805,4690.549805,10780
2022-08-03,4690.000000,4822.850098,4675.500000,4792.549805,4792.549805,26761
2022-08-04,4836.700195,4917.399902,4785.250000,4907.049805,4907.049805,46535
2022-08-05,4910.000000,4956.549805,4893.899902,4923.149902,4923.149902,21557
2022-08-08,4935.000000,4959.799805,4878.250000,4897.250000,4897.250000,9663
2022-08-10,4900.000000,4945.000000,4790.000000,4855.250000,4855.250000,11192
2022-08-11,4925.000000,5046.649902,4924.000000,5003.000000,5003.000000,64519
2022-08-12,5000.000000,5007.100098,4895.250000,4911.649902,4911.649902,16968
2022-08-16,4970.000000,4976.700195,4880.100098,4886.350098,4886.350098,14007
2022-08-17,4905.000000,4999.000000,4894.000000,4963.500000,4963.500000,13893
2022-08-18,4920.000000,4935.950195,4852.200195,4922.950195,4922.950195,16372
2022-08-19,4934.000000,5020.000000,4875.000000,4891.799805,4891.799805,13543
